dataset,rep,M,S,MS,K_star,rf_acc,rf_rmin,rf_rmaj,Kstar_acc,Kstar_rmin,Kstar_rmaj,K0_acc,K0_rmin,K0_rmaj,K10_acc,K10_rmin,K10_rmaj,K20_acc,K20_rmin,K20_rmaj,K30_acc,K30_rmin,K30_rmaj
oil,0,0.024427,0.129935,0.003174,0,0.968085,0.333333,0.996296,0.968085,0.333333,0.996296,0.968085,0.333333,0.996296,0.968085,0.333333,0.996296,0.968085,0.333333,0.996296,0.968085,0.333333,0.996296
oil,1,0.024427,0.195458,0.004775,0,0.968085,0.250000,1.000000,0.968085,0.250000,1.000000,0.968085,0.250000,1.000000,0.968085,0.250000,1.000000,0.968085,0.250000,1.000000,0.968085,0.250000,1.000000
oil,2,0.010687,0.084828,0.000907,0,0.964539,0.166667,1.000000,0.971631,0.416667,0.996296,0.971631,0.416667,0.996296,0.971631,0.416667,0.996296,0.971631,0.416667,0.996296,0.971631,0.416667,0.996296
oil,3,0.016794,0.112898,0.001896,0,0.975177,0.416667,1.000000,0.975177,0.416667,1.000000,0.975177,0.416667,1.000000,0.975177,0.416667,1.000000,0.975177,0.416667,1.000000,0.975177,0.416667,1.000000
oil,4,0.022901,0.235321,0.005389,0,0.968085,0.250000,1.000000,0.968085,0.250000,1.000000,0.968085,0.250000,1.000000,0.968085,0.250000,1.000000,0.968085,0.250000,1.000000,0.968085,0.250000,1.000000
oil,5,0.013740,0.123896,0.001702,0,0.964539,0.333333,0.992593,0.964539,0.333333,0.992593,0.964539,0.333333,0.992593,0.964539,0.333333,0.992593,0.964539,0.333333,0.992593,0.964539,0.333333,0.992593
oil,6,0.021374,0.262659,0.005614,0,0.960993,0.083333,1.000000,0.960993,0.083333,1.000000,0.960993,0.083333,1.000000,0.960993,0.083333,1.000000,0.960993,0.083333,1.000000,0.960993,0.083333,1.000000
oil,7,0.021374,0.119464,0.002553,0,0.964539,0.250000,0.996296,0.964539,0.250000,0.996296,0.964539,0.250000,0.996296,0.964539,0.250000,0.996296,0.964539,0.250000,0.996296,0.964539,0.250000,0.996296
oil,8,0.021374,0.078681,0.001682,0,0.975177,0.416667,1.000000,0.971631,0.333333,1.000000,0.971631,0.333333,1.000000,0.971631,0.333333,1.000000,0.971631,0.333333,1.000000,0.971631,0.333333,1.000000
oil,9,0.015267,0.131901,0.002014,0,0.960993,0.166667,0.996296,0.960993,0.166667,0.996296,0.960993,0.166667,0.996296,0.960993,0.166667,0.996296,0.960993,0.166667,0.996296,0.960993,0.166667,0.996296
oil,10,0.018321,0.122757,0.002249,0,0.971631,0.333333,1.000000,0.971631,0.333333,1.000000,0.971631,0.333333,1.000000,0.971631,0.333333,1.000000,0.971631,0.333333,1.000000,0.971631,0.333333,1.000000
oil,11,0.009160,0.102615,0.000940,0,0.964539,0.250000,0.996296,0.964539,0.250000,0.996296,0.964539,0.250000,0.996296,0.964539,0.250000,0.996296,0.964539,0.250000,0.996296,0.964539,0.250000,0.996296
oil,12,0.010687,0.329817,0.003525,0,0.968085,0.250000,1.000000,0.968085,0.250000,1.000000,0.968085,0.250000,1.000000,0.968085,0.250000,1.000000,0.968085,0.250000,1.000000,0.968085,0.250000,1.000000
oil,13,0.019847,0.132183,0.002623,0,0.957447,0.083333,0.996296,0.957447,0.083333,0.996296,0.957447,0.083333,0.996296,0.957447,0.083333,0.996296,0.957447,0.083333,0.996296,0.957447,0.083333,0.996296
oil,14,0.025954,0.124020,0.003219,0,0.971631,0.416667,0.996296,0.971631,0.416667,0.996296,0.971631,0.416667,0.996296,0.971631,0.416667,0.996296,0.971631,0.416667,0.996296,0.971631,0.416667,0.996296
oil,15,0.006107,0.395270,0.002414,0,0.950355,0.000000,0.992593,0.950355,0.000000,0.992593,0.950355,0.000000,0.992593,0.950355,0.000000,0.992593,0.950355,0.000000,0.992593,0.950355,0.000000,0.992593
oil,16,0.009160,0.261154,0.002392,0,0.957447,0.083333,0.996296,0.957447,0.083333,0.996296,0.957447,0.083333,0.996296,0.957447,0.083333,0.996296,0.957447,0.083333,0.996296,0.957447,0.083333,0.996296
oil,17,0.018321,0.138625,0.002540,0,0.964539,0.166667,1.000000,0.964539,0.166667,1.000000,0.964539,0.166667,1.000000,0.964539,0.166667,1.000000,0.964539,0.166667,1.000000,0.964539,0.166667,1.000000
oil,18,0.022901,0.163494,0.003744,0,0.964539,0.166667,1.000000,0.964539,0.166667,1.000000,0.964539,0.166667,1.000000,0.964539,0.166667,1.000000,0.964539,0.166667,1.000000,0.964539,0.166667,1.000000
oil,19,0.016794,0.232769,0.003909,0,0.968085,0.333333,0.996296,0.971631,0.416667,0.996296,0.971631,0.416667,0.996296,0.971631,0.416667,0.996296,0.971631,0.416667,0.996296,0.971631,0.416667,0.996296
oil,20,0.010687,0.227758,0.002434,0,0.960993,0.166667,0.996296,0.960993,0.166667,0.996296,0.960993,0.166667,0.996296,0.960993,0.166667,0.996296,0.960993,0.166667,0.996296,0.960993,0.166667,0.996296
oil,21,0.019847,0.074399,0.001477,0,0.953901,0.083333,0.992593,0.957447,0.166667,0.992593,0.957447,0.166667,0.992593,0.957447,0.166667,0.992593,0.957447,0.166667,0.992593,0.957447,0.166667,0.992593
oil,22,0.021374,0.196216,0.004194,0,0.968085,0.333333,0.996296,0.964539,0.333333,0.992593,0.964539,0.333333,0.992593,0.964539,0.333333,0.992593,0.964539,0.333333,0.992593,0.964539,0.333333,0.992593
oil,23,0.022901,0.164275,0.003762,0,0.968085,0.250000,1.000000,0.968085,0.250000,1.000000,0.968085,0.250000,1.000000,0.968085,0.250000,1.000000,0.968085,0.250000,1.000000,0.968085,0.250000,1.000000
oil,24,0.013740,0.285947,0.003929,0,0.964539,0.250000,0.996296,0.960993,0.250000,0.992593,0.960993,0.250000,0.992593,0.960993,0.250000,0.992593,0.960993,0.250000,0.992593,0.960993,0.250000,0.992593
oil,25,0.015267,0.396087,0.006047,0,0.957447,0.083333,0.996296,0.957447,0.083333,0.996296,0.957447,0.083333,0.996296,0.957447,0.083333,0.996296,0.957447,0.083333,0.996296,0.957447,0.083333,0.996296
oil,26,0.012214,0.288565,0.003524,0,0.960993,0.166667,0.996296,0.957447,0.166667,0.992593,0.957447,0.166667,0.992593,0.957447,0.166667,0.992593,0.957447,0.166667,0.992593,0.957447,0.166667,0.992593
oil,27,0.025954,0.136152,0.003534,30,0.968085,0.333333,0.996296,0.968085,0.333333,0.996296,0.968085,0.333333,0.996296,0.968085,0.333333,0.996296,0.968085,0.333333,0.996296,0.968085,0.333333,0.996296
oil,28,0.016794,0.407844,0.006849,0,0.968085,0.250000,1.000000,0.968085,0.250000,1.000000,0.968085,0.250000,1.000000,0.968085,0.250000,1.000000,0.968085,0.250000,1.000000,0.968085,0.250000,1.000000
oil,29,0.018321,0.110592,0.002026,0,0.960993,0.166667,0.996296,0.960993,0.166667,0.996296,0.960993,0.166667,0.996296,0.960993,0.166667,0.996296,0.960993,0.166667,0.996296,0.960993,0.166667,0.996296
phoneme,0,0.086991,0.137374,0.011950,0,0.900123,0.823529,0.931937,0.898890,0.813025,0.934555,0.898890,0.813025,0.934555,0.898890,0.810924,0.935428,0.898890,0.810924,0.935428,0.898274,0.808824,0.935428
phoneme,1,0.080381,0.098597,0.007925,30,0.901356,0.831933,0.930192,0.902589,0.831933,0.931937,0.901356,0.827731,0.931937,0.901356,0.827731,0.931937,0.902589,0.829832,0.932810,0.902589,0.831933,0.931937
phoneme,2,0.078001,0.132520,0.010337,30,0.908755,0.831933,0.940663,0.912454,0.844538,0.940663,0.911837,0.842437,0.940663,0.913070,0.842437,0.942408,0.911837,0.842437,0.940663,0.912454,0.844538,0.940663
phoneme,3,0.080381,0.169138,0.013595,30,0.900123,0.808824,0.938045,0.900740,0.800420,0.942408,0.898890,0.800420,0.939791,0.899507,0.800420,0.940663,0.900123,0.800420,0.941536,0.900740,0.800420,0.942408
phoneme,4,0.076943,0.107385,0.008263,0,0.906905,0.844538,0.932810,0.905055,0.844538,0.930192,0.905055,0.844538,0.930192,0.905672,0.846639,0.930192,0.905672,0.846639,0.930192,0.905672,0.846639,0.930192
phoneme,5,0.080381,0.112830,0.009069,30,0.898274,0.827731,0.927574,0.902589,0.821429,0.936300,0.901973,0.823529,0.934555,0.901973,0.823529,0.934555,0.901356,0.821429,0.934555,0.902589,0.821429,0.936300
phoneme,6,0.086462,0.134544,0.011633,10,0.897041,0.836134,0.922339,0.895808,0.831933,0.922339,0.895808,0.834034,0.921466,0.895808,0.831933,0.922339,0.895808,0.829832,0.923211,0.895808,0.829832,0.923211
phoneme,7,0.081967,0.128507,0.010533,10,0.907522,0.798319,0.952880,0.908755,0.800420,0.953752,0.908755,0.800420,0.953752,0.908755,0.800420,0.953752,0.908755,0.800420,0.953752,0.908755,0.802521,0.952880
phoneme,8,0.083818,0.137254,0.011504,0,0.909988,0.821429,0.946771,0.911837,0.831933,0.945026,0.911837,0.831933,0.945026,0.912454,0.834034,0.945026,0.912454,0.834034,0.945026,0.914303,0.840336,0.945026
phoneme,9,0.083554,0.080538,0.006729,0,0.901973,0.829832,0.931937,0.900740,0.827731,0.931065,0.900740,0.827731,0.931065,0.900740,0.827731,0.931065,0.901973,0.829832,0.931937,0.901973,0.829832,0.931937
phoneme,10,0.075886,0.098143,0.007448,30,0.896424,0.783613,0.943281,0.897657,0.783613,0.945026,0.897657,0.781513,0.945899,0.897657,0.781513,0.945899,0.897657,0.781513,0.945899,0.897657,0.783613,0.945026
phoneme,11,0.082496,0.117298,0.009677,20,0.909371,0.831933,0.941536,0.906905,0.819328,0.943281,0.907522,0.821429,0.943281,0.906905,0.819328,0.943281,0.906905,0.819328,0.943281,0.906905,0.819328,0.943281
phoneme,12,0.076415,0.193857,0.014814,0,0.901973,0.817227,0.937173,0.901973,0.810924,0.939791,0.901973,0.810924,0.939791,0.900740,0.808824,0.938918,0.900740,0.808824,0.938918,0.901973,0.808824,0.940663
phoneme,13,0.076415,0.078407,0.005991,10,0.914920,0.840336,0.945899,0.916153,0.848739,0.944154,0.916153,0.844538,0.945899,0.916153,0.848739,0.944154,0.916769,0.848739,0.945026,0.916769,0.848739,0.945026
phoneme,14,0.074828,0.125069,0.009359,0,0.895808,0.802521,0.934555,0.897657,0.804622,0.936300,0.897657,0.804622,0.936300,0.897041,0.804622,0.935428,0.897657,0.804622,0.936300,0.897657,0.804622,0.936300
phoneme,15,0.085140,0.054284,0.004622,30,0.906905,0.823529,0.941536,0.908755,0.815126,0.947644,0.909371,0.817227,0.947644,0.909371,0.817227,0.947644,0.909371,0.817227,0.947644,0.908755,0.815126,0.947644
phoneme,16,0.086462,0.116919,0.010109,0,0.913070,0.846639,0.940663,0.912454,0.848739,0.938918,0.912454,0.848739,0.938918,0.913070,0.850840,0.938918,0.913687,0.855042,0.938045,0.913070,0.852941,0.938045
phoneme,17,0.088313,0.154575,0.013651,20,0.910604,0.827731,0.945026,0.913070,0.831933,0.946771,0.911837,0.829832,0.945899,0.912454,0.829832,0.946771,0.913070,0.831933,0.946771,0.912454,0.831933,0.945899
phoneme,18,0.074828,0.062956,0.004711,0,0.903822,0.808824,0.943281,0.908755,0.821429,0.945026,0.908755,0.821429,0.945026,0.908755,0.821429,0.945026,0.909371,0.821429,0.945899,0.908755,0.821429,0.945026
phoneme,19,0.085405,0.091347,0.007801,10,0.903822,0.804622,0.945026,0.906289,0.798319,0.951134,0.903822,0.796218,0.948517,0.906289,0.798319,0.951134,0.906289,0.798319,0.951134,0.906289,0.798319,0.951134
phoneme,20,0.081174,0.107663,0.008739,0,0.900123,0.823529,0.931937,0.903206,0.825630,0.935428,0.903206,0.825630,0.935428,0.903822,0.827731,0.935428,0.902589,0.825630,0.934555,0.901973,0.823529,0.934555
phoneme,21,0.080381,0.105362,0.008469,20,0.903822,0.825630,0.936300,0.904439,0.836134,0.932810,0.905055,0.836134,0.933682,0.905055,0.836134,0.933682,0.904439,0.836134,0.932810,0.905055,0.838235,0.932810
phoneme,22,0.075621,0.162024,0.012252,30,0.887176,0.783613,0.930192,0.890259,0.787815,0.932810,0.889642,0.787815,0.931937,0.890259,0.787815,0.932810,0.890259,0.787815,0.932810,0.890259,0.787815,0.932810
phoneme,23,0.082496,0.107683,0.008883,30,0.920469,0.863445,0.944154,0.915536,0.852941,0.941536,0.916769,0.852941,0.943281,0.916153,0.852941,0.942408,0.915536,0.852941,0.941536,0.915536,0.852941,0.941536
phoneme,24,0.084082,0.159180,0.013384,20,0.911837,0.859244,0.933682,0.911837,0.859244,0.933682,0.911837,0.859244,0.933682,0.911837,0.859244,0.933682,0.911837,0.859244,0.933682,0.911837,0.859244,0.933682
phoneme,25,0.076943,0.149117,0.011474,10,0.907522,0.831933,0.938918,0.906289,0.836134,0.935428,0.905672,0.836134,0.934555,0.906289,0.836134,0.935428,0.906289,0.836134,0.935428,0.906289,0.838235,0.934555
phoneme,26,0.080910,0.127080,0.010282,10,0.903822,0.821429,0.938045,0.903822,0.815126,0.940663,0.903206,0.813025,0.940663,0.903822,0.815126,0.940663,0.905055,0.819328,0.940663,0.906905,0.821429,0.942408
phoneme,27,0.078794,0.167977,0.013236,20,0.902589,0.815126,0.938918,0.904439,0.819328,0.939791,0.903822,0.819328,0.938918,0.903822,0.819328,0.938918,0.904439,0.819328,0.939791,0.906289,0.821429,0.941536
phoneme,28,0.078001,0.066975,0.005224,0,0.906289,0.844538,0.931937,0.906905,0.850840,0.930192,0.906905,0.850840,0.930192,0.906905,0.850840,0.930192,0.906905,0.850840,0.930192,0.906905,0.850840,0.930192
phoneme,29,0.080381,0.168233,0.013523,30,0.904439,0.846639,0.928447,0.909371,0.861345,0.929319,0.908755,0.855042,0.931065,0.907522,0.855042,0.929319,0.908138,0.857143,0.929319,0.909371,0.861345,0.929319
kr-vs-kp,0,0.016987,0.315614,0.005361,0,0.990615,0.991266,0.990020,0.991658,0.991266,0.992016,0.991658,0.991266,0.992016,0.992701,0.993450,0.992016,0.993743,0.995633,0.992016,0.993743,0.995633,0.992016
kr-vs-kp,1,0.016987,0.504105,0.008563,0,0.990615,0.986900,0.994012,0.990615,0.984716,0.996008,0.990615,0.984716,0.996008,0.990615,0.984716,0.996008,0.990615,0.984716,0.996008,0.990615,0.984716,0.996008
kr-vs-kp,2,0.013411,0.582638,0.007814,20,0.991658,0.991266,0.992016,0.989572,0.986900,0.992016,0.989572,0.986900,0.992016,0.989572,0.986900,0.992016,0.989572,0.986900,0.992016,0.990615,0.986900,0.994012
kr-vs-kp,3,0.018328,0.272655,0.004997,0,0.991658,0.995633,0.988024,0.991658,0.993450,0.990020,0.991658,0.993450,0.990020,0.991658,0.993450,0.990020,0.991658,0.993450,0.990020,0.991658,0.993450,0.990020
kr-vs-kp,4,0.014305,0.637592,0.009121,30,0.988530,0.984716,0.992016,0.986444,0.978166,0.994012,0.987487,0.980349,0.994012,0.987487,0.980349,0.994012,0.987487,0.980349,0.994012,0.986444,0.978166,0.994012
kr-vs-kp,5,0.017881,0.352544,0.006304,20,0.986444,0.975983,0.996008,0.986444,0.975983,0.996008,0.986444,0.975983,0.996008,0.986444,0.975983,0.996008,0.986444,0.975983,0.996008,0.986444,0.975983,0.996008
kr-vs-kp,6,0.012517,0.495071,0.006197,30,0.986444,0.971616,1.000000,0.989572,0.978166,1.000000,0.989572,0.978166,1.000000,0.989572,0.978166,1.000000,0.989572,0.978166,1.000000,0.989572,0.978166,1.000000
kr-vs-kp,7,0.015199,0.619492,0.009416,0,0.986444,0.982533,0.990020,0.988530,0.984716,0.992016,0.988530,0.984716,0.992016,0.988530,0.984716,0.992016,0.988530,0.984716,0.992016,0.988530,0.984716,0.992016
kr-vs-kp,8,0.014752,0.384921,0.005678,0,0.991658,0.986900,0.996008,0.992701,0.989083,0.996008,0.992701,0.989083,0.996008,0.992701,0.989083,0.996008,0.992701,0.989083,0.996008,0.992701,0.989083,0.996008
kr-vs-kp,9,0.015646,0.335143,0.005244,30,0.991658,0.986900,0.996008,0.991658,0.984716,0.998004,0.992701,0.986900,0.998004,0.992701,0.986900,0.998004,0.992701,0.986900,0.998004,0.991658,0.984716,0.998004
kr-vs-kp,10,0.015646,0.319779,0.005003,0,0.989572,0.991266,0.988024,0.989572,0.991266,0.988024,0.989572,0.991266,0.988024,0.990615,0.993450,0.988024,0.990615,0.993450,0.988024,0.990615,0.993450,0.988024
kr-vs-kp,11,0.015646,0.430556,0.006736,0,0.986444,0.980349,0.992016,0.986444,0.980349,0.992016,0.986444,0.980349,0.992016,0.986444,0.980349,0.992016,0.986444,0.980349,0.992016,0.986444,0.980349,0.992016
kr-vs-kp,12,0.014305,0.463656,0.006633,30,0.983316,0.969432,0.996008,0.985401,0.971616,0.998004,0.983316,0.969432,0.996008,0.984359,0.971616,0.996008,0.985401,0.971616,0.998004,0.985401,0.971616,0.998004
kr-vs-kp,13,0.014305,0.616425,0.008818,0,0.991658,0.986900,0.996008,0.990615,0.984716,0.996008,0.990615,0.984716,0.996008,0.989572,0.984716,0.994012,0.989572,0.984716,0.994012,0.990615,0.986900,0.994012
kr-vs-kp,14,0.014305,0.369086,0.005280,0,0.986444,0.980349,0.992016,0.986444,0.980349,0.992016,0.986444,0.980349,0.992016,0.986444,0.980349,0.992016,0.986444,0.980349,0.992016,0.986444,0.980349,0.992016
kr-vs-kp,15,0.016540,0.705901,0.011676,0,0.991658,0.989083,0.994012,0.992701,0.989083,0.996008,0.992701,0.989083,0.996008,0.992701,0.989083,0.996008,0.992701,0.989083,0.996008,0.992701,0.989083,0.996008
kr-vs-kp,16,0.010729,0.412714,0.004428,0,0.989572,0.989083,0.990020,0.989572,0.989083,0.990020,0.989572,0.989083,0.990020,0.989572,0.989083,0.990020,0.989572,0.989083,0.990020,0.989572,0.989083,0.990020
kr-vs-kp,17,0.015646,0.529890,0.008291,0,0.993743,0.991266,0.996008,0.996872,0.997817,0.996008,0.996872,0.997817,0.996008,0.996872,0.997817,0.996008,0.996872,0.997817,0.996008,0.996872,0.997817,0.996008
kr-vs-kp,18,0.014752,0.418731,0.006177,0,0.987487,0.980349,0.994012,0.988530,0.980349,0.996008,0.988530,0.980349,0.996008,0.987487,0.978166,0.996008,0.987487,0.978166,0.996008,0.987487,0.978166,0.996008
kr-vs-kp,19,0.016093,0.608429,0.009791,0,0.993743,0.989083,0.998004,0.993743,0.989083,0.998004,0.993743,0.989083,0.998004,0.993743,0.989083,0.998004,0.993743,0.989083,0.998004,0.993743,0.989083,0.998004
kr-vs-kp,20,0.019669,0.349878,0.006882,0,0.992701,0.991266,0.994012,0.992701,0.991266,0.994012,0.992701,0.991266,0.994012,0.992701,0.991266,0.994012,0.992701,0.991266,0.994012,0.992701,0.991266,0.994012
kr-vs-kp,21,0.018328,0.681373,0.012488,20,0.987487,0.989083,0.986028,0.987487,0.989083,0.986028,0.987487,0.989083,0.986028,0.987487,0.989083,0.986028,0.987487,0.989083,0.986028,0.987487,0.989083,0.986028
kr-vs-kp,22,0.015646,0.587169,0.009187,10,0.989572,0.984716,0.994012,0.990615,0.984716,0.996008,0.990615,0.984716,0.996008,0.990615,0.984716,0.996008,0.990615,0.984716,0.996008,0.990615,0.984716,0.996008
kr-vs-kp,23,0.013411,0.455250,0.006105,30,0.989572,0.982533,0.996008,0.990615,0.984716,0.996008,0.990615,0.984716,0.996008,0.990615,0.984716,0.996008,0.990615,0.984716,0.996008,0.990615,0.984716,0.996008
kr-vs-kp,24,0.011176,0.410104,0.004583,0,0.995829,0.995633,0.996008,0.996872,0.995633,0.998004,0.996872,0.995633,0.998004,0.996872,0.995633,0.998004,0.996872,0.995633,0.998004,0.996872,0.995633,0.998004
kr-vs-kp,25,0.013858,0.658730,0.009129,0,0.991658,0.982533,1.000000,0.991658,0.982533,1.000000,0.991658,0.982533,1.000000,0.991658,0.982533,1.000000,0.991658,0.982533,1.000000,0.991658,0.982533,1.000000
kr-vs-kp,26,0.015646,0.850000,0.013299,0,0.991658,0.989083,0.994012,0.991658,0.986900,0.996008,0.991658,0.986900,0.996008,0.991658,0.986900,0.996008,0.991658,0.986900,0.996008,0.991658,0.986900,0.996008
kr-vs-kp,27,0.015199,0.456213,0.006934,0,0.986444,0.975983,0.996008,0.984359,0.971616,0.996008,0.984359,0.971616,0.996008,0.984359,0.971616,0.996008,0.984359,0.971616,0.996008,0.984359,0.971616,0.996008
kr-vs-kp,28,0.015646,0.520242,0.008140,0,0.987487,0.989083,0.986028,0.987487,0.989083,0.986028,0.987487,0.989083,0.986028,0.987487,0.989083,0.986028,0.987487,0.989083,0.986028,0.987487,0.989083,0.986028
kr-vs-kp,29,0.012964,0.386781,0.005014,10,0.991658,0.986900,0.996008,0.992701,0.989083,0.996008,0.992701,0.989083,0.996008,0.992701,0.989083,0.996008,0.992701,0.989083,0.996008,0.992701,0.989083,0.996008
jm1,0,0.097782,0.141543,0.013840,20,0.806797,0.235759,0.943812,0.808328,0.264241,0.938876,0.807103,0.261076,0.938117,0.807716,0.264241,0.938117,0.808328,0.264241,0.938876,0.808634,0.268987,0.938117
jm1,1,0.094238,0.120234,0.011331,10,0.821494,0.232595,0.962794,0.821800,0.248418,0.959377,0.821800,0.248418,0.959377,0.821800,0.248418,0.959377,0.821800,0.248418,0.959377,0.821494,0.251582,0.958238
jm1,2,0.091088,0.100735,0.009176,0,0.819657,0.242089,0.958238,0.821494,0.257911,0.956720,0.821494,0.257911,0.956720,0.821494,0.257911,0.956720,0.821800,0.259494,0.956720,0.822413,0.261076,0.957099
jm1,3,0.093188,0.071760,0.006687,0,0.821188,0.242089,0.960137,0.821800,0.254747,0.957859,0.821800,0.254747,0.957859,0.822413,0.256329,0.958238,0.822413,0.256329,0.958238,0.822107,0.256329,0.957859
jm1,4,0.094369,0.146598,0.013834,10,0.811084,0.243671,0.947229,0.811390,0.251582,0.945710,0.811696,0.250000,0.946469,0.811390,0.251582,0.945710,0.812002,0.254747,0.945710,0.812615,0.256329,0.946090
jm1,5,0.093976,0.144532,0.013583,0,0.821800,0.223101,0.965452,0.817514,0.229430,0.958618,0.817514,0.229430,0.958618,0.816901,0.229430,0.957859,0.816595,0.232595,0.956720,0.815370,0.229430,0.955961
jm1,6,0.089382,0.101956,0.009113,0,0.808941,0.210443,0.952544,0.812309,0.218354,0.954822,0.812309,0.218354,0.954822,0.811696,0.218354,0.954062,0.811696,0.218354,0.954062,0.812309,0.221519,0.954062
jm1,7,0.099488,0.112508,0.011193,20,0.819657,0.227848,0.961655,0.822107,0.250000,0.959377,0.822107,0.246835,0.960137,0.821188,0.246835,0.958998,0.822107,0.250000,0.959377,0.820576,0.245253,0.958618
jm1,8,0.094369,0.161846,0.015273,20,0.815983,0.234177,0.955581,0.820576,0.261076,0.954822,0.819657,0.256329,0.954822,0.819657,0.259494,0.954062,0.820576,0.261076,0.954822,0.820269,0.259494,0.954822
jm1,9,0.092007,0.119127,0.010960,10,0.815064,0.221519,0.957479,0.813840,0.240506,0.951405,0.813533,0.237342,0.951784,0.813840,0.240506,0.951405,0.814146,0.240506,0.951784,0.813533,0.240506,0.951025
jm1,10,0.102376,0.077710,0.007956,30,0.814758,0.216772,0.958238,0.815064,0.226266,0.956340,0.815370,0.224684,0.957099,0.815064,0.226266,0.956340,0.814758,0.226266,0.955961,0.815064,0.226266,0.956340
jm1,11,0.098963,0.108117,0.010700,20,0.814758,0.191456,0.964313,0.822107,0.215190,0.967730,0.820882,0.210443,0.967350,0.821494,0.212025,0.967730,0.822107,0.215190,0.967730,0.822413,0.216772,0.967730
